t (YYYYMMDD_HH:MM:SS),T (Â°C),RH (%RH),P (kPa)
20240324_040800 , 20.121560022816993 , 25.448834788527403 , 959.6846625947974
20240324_040900 , 20.131697984877974 , 25.431749114913767 , 959.6997783225322
20240324_041000 , 20.167180861259112 , 25.48102875115505 , 959.6984551262722
20240324_041100 , 19.939076904789545 , 25.49344811234739 , 959.629431231199
20240324_041200 , 19.563973902259022 , 25.845381957886726 , 959.801526197473
20240324_041300 , 19.28011322999373 , 26.115941177474426 , 959.8653978154833
20240324_041400 , 19.021598054707283 , 26.346364556666455 , 959.8314146469288
20240324_041500 , 18.7580147338158 , 26.6658120706018 , 959.9519525879601
20240324_041600 , 18.600878897705115 , 26.853903993883264 , 959.8795569929041
20240324_041700 , 18.448812225833535 , 26.93031535921618 , 959.949875954652
20240324_041800 , 18.25112594399252 , 27.10805779012389 , 959.8978352355283
20240324_041900 , 18.15988627090701 , 27.2996363969851 , 959.9507022661257
20240324_042000 , 18.007820358645404 , 27.470370508992158 , 959.9396287546384
20240324_042100 , 17.870961261563934 , 27.640602171164186 , 959.9782183946012
20240324_042200 , 17.794928521529073 , 27.675811824391456 , 959.9455934951767
20240324_042300 , 17.65806975448504 , 27.795851670515372 , 960.0380683850261
20240324_042400 , 17.647932076477446 , 27.818327478403923 , 959.9959027971672
20240324_042500 , 17.607381376088597 , 27.830408776579723 , 960.0432849407064
20240324_042600 , 17.556693026795983 , 27.792712350425905 , 960.1024950777594
20240324_042700 , 17.46038524332107 , 27.833899417200918 , 960.0934491191101
20240324_042800 , 17.424903454841115 , 27.86807409174398 , 960.0943706110977
20240324_042900 , 17.73410237664939 , 27.488245715435895 , 960.0977478295083
20240324_043000 , 18.114266469725408 , 27.25626274093892 , 960.0176571482713
20240324_043100 , 18.433605573052773 , 26.952991572163228 , 960.0893968070609
20240324_043200 , 18.68705012803548 , 26.54509636696594 , 960.1164748110037
20240324_043300 , 18.889806295890594 , 26.310967204165394 , 960.229975591221
20240324_043400 , 19.05201156545081 , 26.12795239447408 , 960.1474865372777
20240324_043500 , 19.20407927632914 , 26.023211405839984 , 960.1309359385076
20240324_043600 , 19.33080256881658 , 26.0251881075496 , 960.1035293459395
20240324_043700 , 19.43725027507753 , 25.910474174317322 , 960.1541173193083
20240324_043800 , 19.53356021514628 , 25.890945928082182 , 960.1082827054853
20240324_043900 , 19.60959445257322 , 25.760262928708773 , 960.1675923826859
20240324_044000 , 19.66535293497145 , 25.725112367077976 , 960.1153518832464
20240324_044100 , 19.710973537672544 , 25.500252778481364 , 960.1292470902077
20240324_044200 , 19.761663123877952 , 25.52109807021876 , 960.1507006616239
20240324_044300 , 19.802214813797036 , 25.475175520257277 , 960.15701917492
20240324_044400 , 19.837697557755746 , 25.312003355086468 , 960.1828687035091
20240324_044500 , 19.88331824951456 , 25.349757877508473 , 960.1425368410902
20240324_044600 , 19.923869995312998 , 25.331759775014323 , 960.1488367693324
20240324_044700 , 19.974559703754494 , 25.240754890440478 , 960.1431505555712
20240324_044800 , 20.02524944129982 , 25.19446844594048 , 960.2458880787327
20240324_044900 , 19.781938966509188 , 25.280152654756034 , 960.2351551751084
20240324_045000 , 19.427112392761046 , 25.620383884926994 , 960.2743977861808
20240324_045100 , 19.178734639659524 , 25.912315914471826 , 960.2013816055791
20240324_045200 , 18.9709088934178 , 26.09676584868614 , 960.2428756815281
20240324_045300 , 18.783359249704517 , 26.280458886280766 , 960.3144672962067
20240324_045400 , 18.585672218730906 , 26.391809216451545 , 960.3436814958468
20240324_045500 , 18.398123393417336 , 26.575180982245776 , 960.3608401928644
20240324_045600 , 18.20043722508126 , 26.71410769565686 , 960.4437853693394
20240324_045700 , 18.002751499414444 , 26.891844499120406 , 960.4995044303049
20240324_045800 , 17.870961261563934 , 27.062152769049273 , 960.4915196653303
20240324_045900 , 17.698620478156954 , 27.20000636870286 , 960.5308430744959
20240324_050000 , 17.63272556164884 , 27.27393842975596 , 960.540282200088
20240324_050100 , 17.521211199607933 , 27.34897935007814 , 960.5624440651602
20240324_050200 , 17.490798216225812 , 27.44976307338848 , 960.4629342788114
20240324_050300 , 17.409696978429565 , 27.48509319156578 , 960.5035610487644
20240324_050400 , 17.37421521032229 , 27.547072230947354 , 960.5854362623705
20240324_050500 , 17.33366463566199 , 27.6702646688496 , 960.5247453070447
20240324_050600 , 17.607381376088597 , 27.341278281507034 , 960.5293666070179
20240324_050700 , 18.002751499414444 , 26.997566918873336 , 960.553547887411
20240324_050800 , 18.32209019936272 , 26.69974072060308 , 960.5716163298966
20240324_050900 , 18.57046554237604 , 26.40337042228202 , 960.6455099952168
20240324_051000 , 18.778290345944697 , 26.152366795140505 , 960.6315551776207
20240324_051100 , 18.920219761232147 , 25.953180814430624 , 960.6813258058573
20240324_051200 , 19.062149404693628 , 25.81522542779002 , 960.6769053411763
20240324_051300 , 19.20407927632914 , 25.67717033881987 , 960.7265514208934
20240324_051400 , 19.31052682979498 , 25.562397361672602 , 960.723131755959
20240324_051500 , 19.427112392761046 , 25.497522645340727 , 960.7618936747772
20240324_051600 , 19.508215483889217 , 25.400153880183087 , 960.8017902154577
20240324_051700 , 19.574111800291575 , 25.319964585928556 , 960.8189569093968
20240324_051800 , 19.65014607264311 , 25.23385264928286 , 960.8783454079069
20240324_051900 , 19.731249368662247 , 25.11960662341311 , 960.8640076020164
20240324_052000 , 19.716042494983412 , 25.06977169710325 , 960.9496791367438
20240324_052100 , 19.771801044611493 , 24.950668621463134 , 960.9787697145968
20240324_052200 , 19.832628593459958 , 24.965550989527102 , 961.0696262505037
20240324_052300 , 19.873180315975333 , 24.91397060987105 , 961.0759936613333
20240324_052400 , 19.88838721672073 , 24.85198963829433 , 961.0987075242999
20240324_052500 , 19.86304238360026 , 24.81923550392481 , 961.1963627403671
20240324_052600 , 19.847835487220436 , 24.85885036391716 , 961.1736458681651
20240324_052700 , 19.85290445238934 , 24.864282878184415 , 961.2083200509402
20240324_052800 , 19.85797341784928 , 24.81380332391296 , 961.2700968971714
20240324_052900 , 19.878249282599427 , 24.818758206966237 , 961.3274920616204
20240324_053000 , 19.868111349642277 , 24.768753601258503 , 961.3394481885318
20240324_053100 , 19.903594120085472 , 24.734083980047618 , 961.3653587935792
20240324_053200 , 19.979628676199354 , 24.675751047877082 , 961.424747336513
20240324_053300 , 19.746456244960427 , 24.78376265589357 , 961.537055615684
20240324_053400 , 19.39669875279651 , 25.113086436698545 , 961.4476799594486
20240324_053500 , 19.193941420788178 , 25.314652563325478 , 961.469460573616
20240324_053600 , 18.960771064652363 , 25.567117028097677 , 961.4997050332719
20240324_053700 , 18.74787692949758 , 25.80197230920734 , 961.4518324204926
20240324_053800 , 18.534983307734365 , 26.031000222453276 , 961.4849511448646
20240324_053900 , 18.37784786859993 , 26.319511625325998 , 961.5202121926897
20240324_054000 , 18.266332565341145 , 26.53417699898645 , 961.542550822165
20240324_054100 , 18.139610800804803 , 26.693454392662318 , 961.5961239789557
20240324_054200 , 18.038233520142967 , 26.807445801751843 , 961.5524451430203
20240324_054300 , 17.921649791300297 , 26.944026136588743 , 961.6210656917902
20240324_054400 , 17.830410458729602 , 27.00200909367872 , 961.6465243996622
20240324_054500 , 17.723964689910645 , 27.127080463043853 , 961.7031863359933
20240324_054600 , 17.688482795492746 , 27.228061912680165 , 961.7040535802262
20240324_054700 , 17.61245021261857 , 27.229975096383864 , 961.6711734911588
20240324_054800 , 17.53641769522801 , 27.3374859053157 , 961.6652812492878
20240324_054900 , 17.43504110723734 , 27.39001407377873 , 961.7023888270284
20240324_055000 , 17.65806975448504 , 27.028678955492182 , 961.8205402567108
20240324_055100 , 18.04837124297046 , 26.79048416213575 , 961.7838196411398
20240324_055200 , 18.327159076929092 , 26.482414376606048 , 961.8228586067498
20240324_055300 , 18.55525886864052 , 26.147455503101632 , 961.7857541778842
20240324_055400 , 18.76815253929817 , 25.862722669111367 , 961.8338859774965
20240324_055500 , 18.960771064652363 , 25.639639202448794 , 961.7432787115571
20240324_055600 , 19.067218324751593 , 25.452383924525364 , 961.8213391085209
20240324_055700 , 19.14325216054567 , 25.344081617059576 , 961.8268095731327
20240324_055800 , 19.264906434022123 , 25.28460498639251 , 961.8192718455762
20240324_055900 , 19.35614724914194 , 25.203675161372008 , 961.82034886858
20240324_060000 , 19.427112392761046 , 25.084229947660518 , 961.8452389051312
20240324_060100 , 19.48287075990811 , 25.009901117461254 , 961.8202864160972
20240324_060200 , 19.53356021514628 , 24.96364299267703 , 961.8148261200471
20240324_060300 , 19.543698109686375 , 24.940980975233245 , 961.884164205799
20240324_060400 , 19.574111800291575 , 24.895337850903 , 961.9567379341876
20240324_060500 , 19.619732355844462 , 24.843624435275807 , 961.9707817086139
20240324_060600 , 19.710973537672544 , 24.768109120476126 , 961.9717546213341
20240324_060700 , 19.751525204308564 , 24.69975285670678 , 961.9240023469682
20240324_060800 , 19.832628593459958 , 24.60213657449243 , 961.9639677172391
20240324_060900 , 19.873180315975333 , 24.550517390690615 , 961.9161863877941
20240324_061000 , 19.939076904789545 , 24.464516152780565 , 961.9604924259672
20240324_061100 , 19.954283816885436 , 24.464026222153166 , 961.9290130499951
20240324_061200 , 19.974559703754494 , 24.396252494723935 , 961.9322162082207
20240324_061300 , 19.99990456888918 , 24.28355508243612 , 961.9701041347623
20240324_061400 , 19.994835595280165 , 24.3060959066942 , 961.9083094410911
20240324_061500 , 20.05059432098642 , 24.253926847972362 , 961.9374378179139
20240324_061600 , 20.081008186214603 , 24.247336246147672 , 961.9557878280445
20240324_061700 , 19.73631832713727 , 24.43190762731013 , 961.9012648570493
20240324_061800 , 19.44738815855817 , 24.72610981601158 , 961.9026482689571
20240324_061900 , 19.305457895767177 , 24.842257358394285 , 961.9070082902649
20240324_062000 , 19.04694264626596 , 25.107010637518528 , 961.8992750626916
20240324_062100 , 18.83911721027107 , 25.330863781756282 , 961.9671521376174
20240324_062200 , 18.61608557929867 , 25.56050013864131 , 961.9038528695019
20240324_062300 , 18.433605573052773 , 25.905714703265115 , 961.9551998058279
20240324_062400 , 18.327159076929092 , 26.081409396988708 , 961.9580416905815
20240324_062500 , 18.230850452935556 , 26.340251642439533 , 961.8949236193052
20240324_062600 , 18.114266469725408 , 26.499306241507774 , 961.9095348839115
20240324_062700 , 18.06357782939449 , 26.578594151025122 , 962.0498209592292
20240324_062800 , 17.941925211343914 , 26.7265147448944 , 962.0026889475521
20240324_062900 , 17.86082355910912 , 26.806534731962756 , 962.0432899746759
20240324_063000 , 17.820272760931402 , 26.863218805235718 , 962.0905918412764
20240324_063100 , 17.794928521529073 , 26.925058707963945 , 962.1606699505439
20240324_063200 , 17.73410237664939 , 26.8932677048933 , 962.2045725072858
20240324_063300 , 17.602312539849663 , 27.06346162733504 , 962.2501057744283
20240324_063400 , 17.6834139545972 , 26.87790174390946 , 962.2636480742067
20240324_063500 , 18.04837124297046 , 26.501083452129812 , 962.3243139277001
20240324_063600 , 18.347434590104967 , 26.20895127107035 , 962.3128558895544
20240324_063700 , 18.57553443420329 , 25.946259756837627 , 962.248862305948
20240324_063800 , 18.76815253929817 , 25.661989043577336 , 962.185610079049
20240324_063900 , 18.92528867314104 , 25.47890658614832 , 962.1773159719072
20240324_064000 , 19.026666972436942 , 25.36431088663578 , 962.2208066422678
20240324_064100 , 19.13311431198963 , 25.221596049201775 , 962.2718580567508
20240324_064200 , 19.229423920274712 , 25.0958621527041 , 962.334785399482
20240324_064300 , 19.335871504299575 , 24.9865065917781 , 962.3316274803864
20240324_064400 , 19.427112392761046 , 24.90549342325917 , 962.3598380527058
20240324_064500 , 19.52849126831279 , 24.779428887244915 , 962.430282721545
20240324_064600 , 19.61466340406332 , 24.670546290317976 , 962.3695855214063
20240324_064700 , 19.675490844645537 , 24.61272855060944 , 962.4605944764953
20240324_064800 , 19.675490844645537 , 24.595960670715986 , 962.4605944764953
20240324_064900 , 19.74138728590333 , 24.487647903709718 , 962.5049952641847
20240324_065000 , 19.766732084099203 , 24.453290257310076 , 962.5700150229237
20240324_065100 , 19.792076889571035 , 24.402154914082672 , 962.5266367299369
20240324_065200 , 19.837697557755746 , 24.36153858595363 , 962.486483717765
20240324_065300 , 19.873180315975333 , 24.310058038234775 , 962.5124627798209
20240324_065400 , 19.89345618421794 , 24.24787970264945 , 962.5156908307821
20240324_065500 , 19.56904285112978 , 24.40935106355238 , 962.5722360756139
20240324_065600 , 19.28011322999373 , 24.725782791752778 , 962.6543560819725
20240324_065700 , 19.178734639659524 , 24.75129592657879 , 962.6650255866844
20240324_065800 , 18.95063323705108 , 24.992775454067907 , 962.594148386804
20240324_065900 , 18.71746352352784 , 25.250855796513218 , 962.6507966518054
20240324_070000 , 18.489363312721252 , 25.55863587762008 , 962.6336534491088
20240324_070100 , 18.357572348439135 , 25.79646427958628 , 962.6525024465212
20240324_070200 , 18.20043722508126 , 26.01813592067646 , 962.741416770837
20240324_070300 , 18.09399101010058 , 26.171431123870295 , 962.7440273448748
20240324_070400 , 17.962200636044145 , 26.325335069257466 , 962.8166807432997
20240324_070500 , 17.81520391246886 , 26.418354332736016 , 962.8123995189876
20240324_070600 , 17.6834139545972 , 26.610991878934716 , 962.830843824552
20240324_070700 , 17.54655536042992 , 26.753601186785353 , 962.8416087328109
20240324_070800 , 17.561761860415572 , 26.81991071790952 , 962.9184289068717
20240324_070900 , 17.531348863063613 , 26.848496065310922 , 962.953812385135
20240324_071000 , 17.58203719780431 , 26.758230176523256 , 962.9218412198813
20240324_071100 , 17.703689319925616 , 26.460299945425668 , 963.0233174715389
20240324_071200 , 18.06864669211791 , 26.133168485180878 , 963.0303472102319
20240324_071300 , 18.362641228042776 , 25.90216155411345 , 963.065680407238
20240324_071400 , 18.63129226351157 , 25.65482039719993 , 963.1168228278314
20240324_071500 , 18.808703772869194 , 25.409851669708466 , 963.1392335793962
20240324_071600 , 18.991184554441134 , 25.231462359160364 , 963.1420630663196
20240324_071700 , 19.117907541338354 , 25.143917542649348 , 963.0883052247083
20240324_071800 , 19.244630710134516 , 25.000484505872908 , 963.1969247191008
20240324_071900 , 19.351078312494792 , 24.92460688764201 , 963.2209880576119
20240324_072000 , 19.452457100735046 , 24.887948450385945 , 963.2374227835286
20240324_072100 , 19.53356021514628 , 24.857489987291288 , 963.2234558707913
20240324_072200 , 19.56904285112978 , 24.873145608685153 , 963.3036888601954
20240324_072300 , 19.619732355844462 , 24.860388992918764 , 963.2712369264902
20240324_072400 , 19.670421889662975 , 24.819684460556736 , 963.2387697097413
20240324_072500 , 19.787007927894592 , 24.748945268118387 , 963.3320598833498
20240324_072600 , 19.574111800291575 , 24.88416275635296 , 963.3112808779946
20240324_072700 , 19.264906434022123 , 25.22877459467206 , 963.3085333571393
20240324_072800 , 19.092562929406995 , 25.46279253306828 , 963.3210415343639
20240324_072900 , 18.910081938287476 , 25.72478784947196 , 963.3994201608621
20240324_073000 , 18.6566367430205 , 25.95510381011438 , 963.3982774908982
20240324_073100 , 18.50963886315003 , 26.12086905473593 , 963.3942545180232
20240324_073200 , 18.281539189309115 , 26.366707140061667 , 963.5388753654303
20240324_073300 , 18.12440420128405 , 26.56026469879172 , 963.5193961721657
20240324_073400 , 17.99261378182564 , 26.7418693373759 , 963.5378606169869
20240324_073500 , 17.850685857818462 , 26.895801341758137 , 963.649103726142
20240324_073600 , 17.744240064552287 , 26.998664796839623 , 963.678426105664
20240324_073700 , 17.65806975448504 , 27.18435102115969 , 963.8191627223064
20240324_073800 , 17.561761860415572 , 27.309064559564472 , 963.8095815793836
20240324_073900 , 17.48572938668076 , 27.43877380308782 , 963.8304167813958
20240324_074000 , 17.47559172846377 , 27.550159090329885 , 963.8421931301799
20240324_074100 , 17.47559172846377 , 27.555715777902236t (YYYYMMDD_HH:MM:SS),T (Â°C),RH (%RH),P (kPa)
20240324_071700 , 18.55525886864052 , 27.646163141571638 , 966.410948793885
20240326_042900 , 18.534983307734365 , 27.34030019548696 , 966.3804467804687
20240326_043000 , 18.59074111143127 , 27.311038244807946 , 966.3561242438633
20240326_043100 , 18.68705012803548 , 27.225013350428732 , 966.3657243278193
20240326_043200 , 18.813772678375244 , 26.943057321639134 , 966.3398504886203
20240326_043300 , 18.93542649783194 , 26.778154335519385 , 966.2250841040262
20240326_043400 , 19.087494007893838 , 26.372437761985335 , 966.2371476245323
20240326_043500 , 19.26997536572162 , 25.89853392074651 , 966.2677596783531
20240326_043600 , 19.477801815985003 , 25.747348055858428 , 966.3363470765784
20240326_043700 , 19.60959445257322 , 25.603835014311233 , 966.3176571088377
20240326_043800 , 19.771801044611493 , 25.353121547066042 , 966.3174818293523
20240326_043900 , 19.923869995312998 , 25.1975670046499 , 966.356191733576
20240326_044000 , 20.06580125229084 , 25.008644778167405 , 966.3796023115823
20240326_044100 , 20.19759476665058 , 24.80311823381631 , 966.4419595825417
20240326_044200 , 20.304043518030085 , 24.73259593453415 , 966.4662126400087
20240326_044300 , 20.395285407081246 , 24.51696158251616 , 966.4675942488004
20240326_044400 , 20.491596392268548 , 24.379457317659945 , 966.5308204440356
20240326_044500 , 20.592976490181172 , 24.236116950184293 , 966.6287781970118
20240326_044600 , 20.658873616252095 , 24.189126157665658 , 966.7005881812012
20240326_044700 , 20.75011587201152 , 24.19731411544396 , 966.6747326695636
20240326_044800 , 20.805875074729556 , 24.111403844591216 , 966.7041567267482
20240326_044900 , 20.88191040791571 , 24.092054950405128 , 966.6554146206881
20240326_045000 , 20.937669693870703 , 24.00049516619919 , 966.6848141349437
20240326_045100 , 20.983290954027325 , 24.04942350383704 , 966.6446800565947
20240326_045200 , 21.013705140561797 , 24.01476169515498 , 966.6088643621817
20240326_045300 , 21.08974065273651 , 23.916867224483408 , 966.6415090868935
20240326_045400 , 21.145500069949776 , 23.886935212128222 , 966.6437100240904
20240326_045500 , 21.150569109624485 , 23.780188154010432 , 966.5969941602128
20240326_045600 , 21.191121437499532 , 23.79563213279689 , 966.5491958593931
20240326_045700 , 21.206328565254807 , 23.755842873580452 , 966.4361948164612
20240326_045800 , 21.15563814959023 , 23.409776745723224 , 966.4687924907096
20240326_045900 , 21.175914312363602 , 23.20709286221129 , 966.3905652987352
20240326_050000 , 21.216466651880182 , 23.228098629471628 , 966.3970763642292
20240326_050100 , 21.287433290854096 , 23.231195308768083 , 966.4220407872476
20240326_050200 , 21.38374524927349 , 23.087448015292306 , 966.4578391419288
20240326_050300 , 21.47498825416551 , 23.022419286983215 , 966.4588331735588
20240326_050400 , 21.520609791972674 , 22.975855473792127 , 966.3913745756296
20240326_050500 , 21.576369481306756 , 22.889600982086094 , 966.2575615238588
20240326_050600 , 21.632129205856472 , 22.696597406512247 , 966.3139871918725
20240326_050700 , 21.596645740704844 , 22.855166098359376 , 966.2879640380795
20240326_050800 , 21.652405478060246 , 22.808198550395964 , 966.3172068101852
20240326_050900 , 21.763925058417954 , 22.70298631298224 , 966.294107733703
20240326_051000 , 21.829823058476904 , 22.700561025758645 , 966.4744738947406
20240326_051100 , 21.88558294309769 , 22.65354423634791 , 966.3949202948398
20240326_051200 , 21.910928356839577 , 22.630124685544438 , 966.2425578398537
20240326_051300 , 21.91599744046107 , 22.646799685521806 , 966.1957670770274
20240326_051400 , 21.91599744046107 , 22.635557982053705 , 966.1685728160612
20240326_051500 , 21.880513861222425 , 22.721175409673165 , 966.1425859809949
20240326_051600 , 21.88558294309769 , 22.692887136818204 , 966.1501832136938
20240326_051700 , 21.8754447796382 , 22.777563492684067 , 966.1621812586941
20240326_051800 , 21.865306617342867 , 22.74983505404954 , 966.1197944164078
20240326_051900 , 21.829823058476904 , 22.773615879507247 , 966.1209958427988
20240326_052000 , 21.81968490142026 , 22.79646502503528 , 966.132991055883
20240326_052100 , 21.80447766801808 , 22.768925466902548 , 966.0558195155115
20240326_052200 , 21.73857968687662 , 22.36679202896493 , 966.0386183900231
20240326_052300 , 21.637198273470858 , 22.623386268305474 , 965.9682191624987
20240326_052400 , 21.611852938309312 , 22.56815144611495 , 965.9845928186523
20240326_052500 , 21.677750824863324 , 22.50952913910995 , 965.9202662661957
20240326_052600 , 21.75885598352761 , 22.506510575131973 , 965.9330717553391
20240326_052700 , 21.814615823328495 , 22.44823543625618 , 965.9078752476183
20240326_052800 , 21.9210665243736 , 22.38804088509781 , 965.9042261372263
20240326_052900 , 21.961619206151227 , 22.330298791602573 , 965.9105942107136
20240326_053000 , 21.98189555402496 , 22.32953437092416 , 965.9137761213086
20240326_053100 , 22.042724625585834 , 22.220402078953924 , 965.8961137990901
20240326_053200 , 22.06807008443866 , 22.286920503133455 , 965.8252811025093
20240326_053300 , 22.027517353766598 , 22.372795732942016 , 965.9005310677782
20240326_053400 , 22.05286280825385 , 22.158160571068347 , 965.8569017122464
20240326_053500 , 22.06807008443866 , 22.067602688086847 , 965.8524816964085
20240326_053600 , 22.07313917708234 , 22.123645727441986 , 965.8600750489518
20240326_053700 , 22.078208270017058 , 22.224678102823116 , 965.7860653534136
20240326_053800 , 22.108622833737172 , 22.201027074965317 , 965.7500151007466
20240326_053900 , 22.123830119526247 , 22.251066078449725 , 965.7183858502856
20240326_054000 , 22.11369192870916 , 22.30769000581473 , 965.839214894695
20240326_054100 , 22.108622833737172 , 22.31350541472969 , 965.8044197063889
20240326_054200 , 22.108622833737172 , 22.251642781561518 , 965.8316220366412
20240326_054300 , 22.118761023972183 , 22.251258323012813 , 965.7924022370586
20240326_054400 , 22.063000992086018 , 22.320851826543322 , 965.7360869957378
20240326_054500 , 22.042724625585834 , 22.321617157576988 , 965.7057174782368
20240326_054600 , 22.047793716774322 , 22.417016229559447 , 965.6589105923082
20240326_054700 , 22.012310084566707 , 22.502683049139968 , 965.7417581505506
20240326_054800 , 21.97682646661997 , 22.509628948278944 , 965.6342155058036
20240326_054900 , 21.95655011991039 , 21.852597702723827 , 965.6582378828848
20240326_055000 , 21.834892137441784 , 22.306970995941715 , 965.6119728332545
20240326_055100 , 21.880513861222425 , 22.119753888124567 , 965.5987355779419
20240326_055200 , 21.89065202526399 , 22.119367120884586 , 965.6139211102824
20240326_055300 , 21.966688292683102 , 22.08835320929639 , 965.6462270885763
20240326_055400 , 22.012310084566707 , 22.097853904509577 , 965.5785697482513
20240326_055500 , 22.057931900024414 , 22.084861910099793 , 965.5380944563527
20240326_055600 , 22.017379174008965 , 22.120152079519624 , 965.4501703376953
20240326_055700 , 22.07313917708234 , 22.15176403939285 , 965.3976636331888
20240326_055800 , 22.093415550567443 , 22.150990721438898 , 965.2920152100128
20240326_055900 , 22.133968311507488 , 22.19443861292837 , 965.3527241299763
20240326_060000 , 22.169451992609538 , 22.23808599962102 , 965.4058455964347
20240326_060100 , 22.21000478847418 , 22.10716308247124 , 965.3305250489279
20240326_060200 , 22.169451992609538 , 22.131214689128704 , 965.3786409268308
20240326_060300 , 22.15931379655376 , 22.154101043543786 , 965.4178721641018
20240326_060400 , 22.169451992609538 , 22.03559018479393 , 965.4602549905154
20240326_060500 , 22.194797487842152 , 22.000863697535387 , 965.4437901643446
20240326_060600 , 22.255626706086332 , 22.049155622198448 , 965.5076509047951
20240326_060700 , 22.331663287826814 , 22.006843053077855 , 965.4582179114045
20240326_060800 , 22.27590312148095 , 22.12714481842978 , 965.4563791157773
20240326_060900 , 22.204935687972466 , 22.11860785752973 , 965.4317619092612
20240326_061000 , 22.169451992609538 , 22.170588714901353 , 965.4330502843294
20240326_061100 , 22.144106504652882 , 22.22779941379161 , 965.3406980311494
20240326_061200 , 22.169451992609538 , 22.260584801144752 , 965.4058455964347
20240326_061300 , 22.144106504652882